setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
anomaly_detection_mse_UCRA_071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_15-52-48,0.99456936,1.0,0.145,0.2532751,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_15-54-03,0.99412614,0.2,0.005,0.009756098,0.99988425,0.98039216,1.0,0.990099
anomaly_detection_mse_UCRA_073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_15-55-11,0.9843416,0.007936507936507936,0.0028985508,0.0042462847,0.99582666,0.7340425,1.0,0.84662575
anomaly_detection_mse_UCRA_074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_15-57-27,0.98158026,0.005494505494505495,0.0025,0.0034364262,0.9942518,0.68846816,1.0,0.8154944
anomaly_detection_mse_UCRA_075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_15-58-06,0.9798769,0.008928571428571428,0.0025,0.00390625,0.99562025,0.78277886,1.0,0.8781559
anomaly_detection_mse_UCRA_076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_15-58-46,0.9920648,1.0,0.013559322,0.026755853,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-00-46,0.99995613,0.14285714285714285,1.0,0.25,0.99995613,0.14285715,1.0,0.25
anomaly_detection_mse_UCRA_078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-03-03,0.9903746,0.0012330456226880395,0.0065789474,0.0020768433,0.99188703,0.15800416,1.0,0.27289048
anomaly_detection_mse_UCRA_079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly_detection_mse_UCRA_080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-07-53,0.529084,1.3293099552022545e-05,1.0,2.6585845e-05,0.529084,1.32931e-05,1.0,2.6585845e-05
anomaly_detection_mse_UCRA_081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-09-21,6.8893296e-06,6.889329805996472e-06,1.0,1.3778565e-05,6.8893296e-06,6.8893296e-06,1.0,1.3778565e-05
anomaly_detection_mse_UCRA_082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-11-16,7.988241e-06,7.988241308793457e-06,1.0,1.5976355e-05,7.988241e-06,7.988241e-06,1.0,1.5976355e-05
anomaly_detection_mse_UCRA_083_UCR_Anomaly_DISTORTEDresperation9_38000_143411_143511.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-13-54,0.9985958,0.00819672131147541,0.01,0.009009009,0.9992277,0.4524887,1.0,0.62305295
anomaly_detection_mse_UCRA_084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-15-37,0.99273,0.028037383177570093,0.03,0.028985508,0.9962384,0.49019608,1.0,0.65789473
anomaly_detection_mse_UCRA_085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-16-31,0.9909856,0.005813953488372093,0.01,0.007352941,0.9942909,0.36900368,1.0,0.53908354
anomaly_detection_mse_UCRA_086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-17-23,0.99634415,1.0,0.124,0.22064057,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-18-31,0.99121094,0.1,0.0027027028,0.005263158,0.9997907,0.9762533,1.0,0.987984
anomaly_detection_mse_UCRA_088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-19-36,0.9864366,0.007575757575757576,0.0027027028,0.003984064,0.9964464,0.73852295,1.0,0.84959817
anomaly_detection_mse_UCRA_089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-20-43,0.99782985,1.0,0.029850746,0.057971016,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-23-57,0.9893663,0.1111111111111111,0.0012106538,0.0023952096,0.9998979,0.99040765,1.0,0.9951807
anomaly_detection_mse_UCRA_091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-25-54,0.9566384,0.0008573878250928837,0.008108108,0.0015507883,0.9607579,0.09570616,1.0,0.17469311
anomaly_detection_mse_UCRA_092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-27-41,9.300596e-06,9.300595238095239e-06,1.0,1.8601018e-05,9.300596e-06,9.300596e-06,1.0,1.8601018e-05
anomaly_detection_mse_UCRA_093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-28-53,0.9820851,0.01098901098901099,0.0032258064,0.0049875313,0.99595904,0.775,1.0,0.87323946
anomaly_detection_mse_UCRA_094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-30-27,0.95501894,0.010869565217391304,0.01,0.010416667,0.97845644,0.5235602,1.0,0.68728524
anomaly_detection_mse_UCRA_095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-31-04,0.98645836,0.16666666666666666,0.020833334,0.037037037,0.99869794,0.9056604,1.0,0.95049506
anomaly_detection_mse_UCRA_096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-31-42,0.99125165,0.10526315789473684,0.01,0.01826484,0.9993083,0.921659,1.0,0.9592326
anomaly_detection_mse_UCRA_097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-32-23,0.99233216,0.1,0.022222223,0.036363635,0.99869794,0.8333333,1.0,0.90909094
anomaly_detection_mse_UCRA_098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-33-03,0.21647136,0.00020815986677768527,0.083333336,0.00041528238,0.21826172,0.0024922118,1.0,0.0049720323
anomaly_detection_mse_UCRA_099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-33-36,0.9348958,0.004048582995951417,0.006451613,0.0049751243,0.95996094,0.38653368,1.0,0.55755395
anomaly_detection_mse_UCRA_100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-34-10,0.88545734,0.0010826416456153013,0.06,0.0021269054,0.8873698,0.01774308,1.0,0.034867503
anomaly_detection_mse_UCRA_101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-34-51,0.921875,0.0005773672055427252,0.0076923077,0.0010741139,0.92729336,0.069854915,1.0,0.13058764
anomaly_detection_mse_UCRA_102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-35-35,0.98876095,0.16666666666666666,0.00625,0.012048192,0.99965733,0.969697,1.0,0.9846154
anomaly_detection_mse_UCRA_103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-36-24,0.9760417,0.011363636363636364,0.010204081,0.010752688,0.9886719,0.5297297,1.0,0.6925795
anomaly_detection_mse_UCRA_104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-37-01,0.9857701,0.002770083102493075,0.01,0.004338395,0.98883927,0.2173913,1.0,0.35714287
anomaly_detection_mse_UCRA_105_UCR_Anomaly_NOISEgait3_24500_59900_60500.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-37-45,0.98307294,0.01282051282051282,0.0016666667,0.0029498525,0.9980719,0.88626295,1.0,0.93970245
anomaly_detection_mse_UCRA_106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-39-01,0.985655,0.5,0.0015384615,0.0030674846,0.99997795,0.9984639,1.0,0.99923134
anomaly_detection_mse_UCRA_107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-40-07,0.93077254,0.0036900369003690036,0.02,0.0062305294,0.94140625,0.15625,1.0,0.27027026
anomaly_detection_mse_UCRA_108_UCR_Anomaly_NOISEresperation2_30000_168250_168250.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-40-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly_detection_mse_UCRA_109_UCR_Anomaly_1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-42-17,0.98307294,0.007352941176470588,0.0016129032,0.0026455026,0.9969693,0.821192,1.0,0.90181816
anomaly_detection_mse_UCRA_110_UCR_Anomaly_2sddb40_35000_56600_56900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_16-43-52,0.9849587,0.015706806282722512,0.02,0.017595308,0.9915589,0.44378698,1.0,0.6147541
anomaly_detection_mse_UCRA_001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-50-26,0.9781115,0.018970189701897018,0.011290323,0.014155713,0.9918732,0.6313646,1.0,0.7740325
anomaly_detection_mse_UCRA_002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-51-56,0.0067349137,0.006734913793103448,1.0,0.013379716,0.0067349137,0.0067349137,1.0,0.013379716
anomaly_detection_mse_UCRA_003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-53-33,0.98877513,0.00980392156862745,0.006666667,0.007936508,0.99546516,0.5976096,1.0,0.74812967
anomaly_detection_mse_UCRA_004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-55-05,0.9777462,1.0,0.06,0.11320755,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-55-41,0.7265625,0.0009514747859181732,1.0,0.0019011407,0.7265625,0.00095147477,1.0,0.0019011407
anomaly_detection_mse_UCRA_006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-56-19,0.9955729,1.0,0.29166666,0.4516129,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-56-56,0.9947917,1.0,0.16666667,0.2857143,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-57-33,0.9875,0.5,0.020833334,0.04,0.9997396,0.97959185,1.0,0.9896907
anomaly_detection_mse_UCRA_009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-58-10,0.9877604,1.0,0.020833334,0.040816326,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-58-47,0.9888021,1.0,0.104166664,0.18867925,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_19-59-26,0.98527646,1.0,0.02,0.039215688,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-00-16,0.99335253,1.0,0.03,0.058252428,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-01-14,0.99321544,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-02-12,0.9944661,0.047619047619047616,0.01,0.016528925,0.9990699,0.8333333,1.0,0.90909094
anomaly_detection_mse_UCRA_015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-02-58,0.99848175,1.0,0.016666668,0.032786883,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-03-45,0.9920654,1.0,0.025,0.048780486,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-04-26,0.9961751,1.0,0.06,0.11320755,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-05-07,0.9953962,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-05-54,0.89800346,0.0030075187969924814,0.045454547,0.005641749,0.90407985,0.062234797,1.0,0.1171771
anomaly_detection_mse_UCRA_020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-06-33,0.9696181,1.0,0.014084507,0.027777778,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-07-12,0.9933449,0.3333333333333333,0.022222223,0.041666668,0.9997106,0.9574468,1.0,0.9782609
anomaly_detection_mse_UCRA_022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-07-52,0.9825521,0.05555555555555555,0.008474576,0.014705882,0.99778646,0.8740741,1.0,0.9328063
anomaly_detection_mse_UCRA_023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-08-29,0.98075813,0.03225806451612903,0.009615385,0.014814815,0.9956597,0.7761194,1.0,0.8739496
anomaly_detection_mse_UCRA_024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-09-09,0.86067706,0.0019723865877712033,0.033333335,0.0037243948,0.86822915,0.05597015,1.0,0.10600707
anomaly_detection_mse_UCRA_025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-09-46,0.99283856,0.25,0.11111111,0.15384616,0.9980469,0.75,1.0,0.85714287
anomaly_detection_mse_UCRA_026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-10-22,0.96316963,0.03333333333333333,0.005882353,0.01,0.99460566,0.85427135,1.0,0.9214092
anomaly_detection_mse_UCRA_027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-10-56,0.54215497,0.00035676061362825543,0.083333336,0.00071047957,0.5439453,0.0042643924,1.0,0.008492569
anomaly_detection_mse_UCRA_028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-11-29,0.9670759,0.014705882352941176,0.009009009,0.011173184,0.9875372,0.6235955,1.0,0.76816607
anomaly_detection_mse_UCRA_029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-12-04,0.96332467,0.014492753623188406,0.009803922,0.0116959065,0.9852431,0.6,1.0,0.75
anomaly_detection_mse_UCRA_030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-12-39,0.99791664,1.0,0.2,0.33333334,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-13-17,0.9659288,0.8,0.025,0.048484847,0.999783,0.99378884,1.0,0.99688476
anomaly_detection_mse_UCRA_032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-13-53,0.9373372,0.034482758620689655,0.002793296,0.005167959,0.9954427,0.92746115,1.0,0.96236557
anomaly_detection_mse_UCRA_033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-14-26,0.9469401,1.0,0.04117647,0.07909604,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-15-04,0.9788411,1.0,0.16129032,0.2777778,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-15-38,0.8374566,0.001557632398753894,0.0091743115,0.0026631157,0.8608941,0.14533333,1.0,0.25378346
anomaly_detection_mse_UCRA_036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-16-14,0.9583333,0.020833333333333332,0.0121951215,0.015384615,0.9847005,0.6356589,1.0,0.7772512
anomaly_detection_mse_UCRA_037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-16-53,0.998291,1.0,0.16,0.27586207,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_20-17-33,0.9943034,0.013888888888888888,0.014285714,0.014084507,0.997111,0.4964539,1.0,0.6635071
